chain,address,tx_total,avg_tx_per_day,avg_tx_per_block,max_tx_per_block,min_tx_per_block,std_tx_amount,tx_between_00_04,num_unique_counterparties,same_day_deposit_withdraw,most_common_amount
ETH,0xbb1108bc2209a07d3cf777c33c78dad37815e068,4,1.33,1.0,1,1,0.062444,0.0,3,1,0.059
ETH,0xd60628e20c8709f4b4876b9a1e0f846203dba082,11,5.5,1.1,2,1,0.010538,0.7273,5,1,0.0
ETH,0x077bd981136d271ea4ba4c0e000b595cb4fbeac4,12,2.4,1.0,1,1,8.772863,0.1667,6,1,0.0
ETH,0x98cdc5c9d6f61993dcd598f4f151cb14b80c374b,35,2.19,1.0294,2,1,0.025819,0.2286,26,1,0.0
ETH,0x0c713d257e6126b5af10f1663b4a78046532f117,879,4.46,1.0452,7,1,1.095155,0.1433,147,1,0.0
ETH,0xde08e910eecf4407252845e908f3ff02fd774014,369,4.67,1.1284,12,1,0.342575,0.0271,80,1,0.0
ETH,0x8369c8cb43ff1d43ba9670e91f2e21e31966f0dc,61,2.54,1.0167,2,1,1.385364,0.0164,19,1,0.0
ETH,0x38fb71db5975ae9adc1842bdc032a7b1ed10fc75,425,6.07,1.1644,22,1,0.018864,0.2518,59,1,0.0
ETH,0x9d11a3b119a3a52a5646cbf53a0151e673e913f5,2073,6.24,1.1074,11,1,0.355963,0.1404,502,1,0.0
ETH,0xa7d4a63732251fd12fcb4dcd2a6b6053d24657e2,17,5.67,1.0,1,1,0.040417,0.3529,7,1,0.04
ETH,0x3f13c78c63cee71224f80d09c58f9c642d7b7b2f,27,3.0,1.1739,3,1,0.012511,0.2222,10,1,0.0
ETH,0xe23e834380d5bb272a5f76d6568a06957016b72d,433,6.77,1.0879,5,1,0.087011,0.2032,56,1,0.0
ETH,0x511778d98077615b614e8c9b85920ad16d7a4aec,19,2.11,1.0,1,1,0.023537,0.3158,13,1,0.0
ETH,0x7cd3f864028e9ba498a787f0f50e8e7206f10c64,11,1.83,1.0,1,1,0.338215,0.0,3,1,0.0
ETH,0x0503b375ed4fce55026f18af525c7b65f0ef0dfa,182,3.64,1.1304,6,1,0.030344,0.1923,60,1,0.0
ETH,0xadceab1c3bbde9ffb4535d275f2de3c543702e33,122,20.33,1.0,1,1,0.072746,0.2951,4,1,0.01
ETH,0xadd2363ab21e47c965e134e21454b9b7ffa12d58,63,1.8,1.0161,2,1,0.01788,0.0,15,1,0.0
ETH,0x592a65d6a04180bb2a09d8824fb2289e02233d3b,569,8.49,1.0736,4,1,0.068302,0.0035,43,1,0.0
ETH,0xf60ba7a42ba39e1dd9983eeecdcab8357775a179,1026,3.87,1.0534,4,1,0.227519,0.2456,115,1,0.0
ETH,0xfbbb51bba5e12387cefa73e80ae68e71a6b5ab3b,95,2.11,1.0106,2,1,15.629614,0.0842,18,1,0.0
ETH,0x69ff698dddea66d35900787ee8d8035999bae83f,17,1.7,1.0,1,1,0.323341,0.0,5,1,0.0
ETH,0xa9c6266c94265d4fc032092f40bfe0b5240d8073,9,4.5,1.0,1,1,48.386308,0.0,3,1,0.0
ETH,0xfa411b2f0a0beb1d5c8a15240f7bdd48dba3d03a,5,2.5,1.0,1,1,0.022491,0.6,3,1,0.0
ETH,0xe4c458f6aa8c7e03f6c33f7e0839e8647a4d34cb,196,5.94,1.1737,2,1,0.123225,0.2041,73,1,0.0
ETH,0x3e97cae0cd14f2ada6cc6071374556ffe2604d09,1399,31.09,1.0257,3,1,0.043175,0.1358,31,1,0.01
ETH,0xfb7a79f8d7e0de3a4a3bd74f671daa17be869b22,302,4.38,1.0067,2,1,0.087869,0.0464,19,1,0.02
ETH,0x11b359ee0af416fa08b28e141ad8d7af8610a479,326,3.26,1.0062,2,1,0.053102,0.1104,135,1,0.0
ETH,0x6b85111510e4f62d92fe9203394b9214204969fd,409,4.22,1.0763,3,1,4.910304,0.0807,85,1,0.0
ETH,0xe779323923e104d60b4c5bbc98054c4ca8bf9dca,25,5.0,1.0417,2,1,0.042257,0.0,3,1,0.01
ETH,0x4d759357f2417566a7915930c0741a954d460b63,805,7.32,1.0012,2,1,0.15015,0.0099,22,1,0.01
ETH,0x840157ed78dd637f7ef249f7f8dbcd8460f4a7ae,1207,57.48,1.1673,8,1,0.101378,0.0249,18,1,0.01
ETH,0x8e5444933965fe0adf8f1ba5978b0730cfb5f59a,237,23.7,1.058,4,1,0.031021,0.0,10,1,0.01
ETH,0xa3a2cad4204aca1c78122b17e7a4b2ce50f810dd,1354,7.56,1.0383,6,1,0.067748,0.1256,99,1,0.0
ETH,0xf87f31f4759a62962e16f75a98d4b48aa5806f69,21,1.75,1.0,1,1,1.517337,0.0,12,1,0.0
ETH,0x287ba50903d50d816d7179e070e0af9d5debec2f,119,1.53,1.0,1,1,0.603628,0.0,11,1,0.0
ETH,0x6dd908293f0b690e21d943ebc768f8366ed93fa2,517,4.04,1.1858,7,1,0.218615,0.0,52,1,0.0
ETH,0x74628bf1658a537d01f36b19b9ee807a1973956f,23,3.29,1.0455,2,1,0.066314,0.0,10,1,0.0
ETH,0xe9b24b9ef1ce06faf05d68928872a1913e58793f,6,3.0,1.0,1,1,4.423279,0.0,3,1,10.0
ETH,0xb540eb52335b038a8e605c770f5ace8989ad07df,10,3.33,1.0,1,1,0.183055,0.0,4,0,0.01
ETH,0xd8795e62c05fd6bdc1278fddcdc73064cb1b4a69,11,2.2,1.0,1,1,0.001508,0.2727,6,0,0.0
ETH,0xfbe565f98802697cf37726989b2cba5772fa346c,2049,40.18,1.0024,2,1,0.077078,0.2587,52,1,0.02
ETH,0x5ab06b61a0dab99c613bb3308956925084de962d,31,31.0,1.0,1,1,0.093072,0.0,3,1,0.01
ETH,0xf51e0d7657cee29798130eeb354a4dfcba618a9d,13,1.86,1.0,1,1,0.21528,0.3077,9,1,0.0
ETH,0x8271072a9830d12f14ec63912ed8ce477e7b2a5d,23,1.28,1.0,1,1,0.931053,0.1304,17,1,1.3816868462030554
ETH,0xc5c74722b41c5e21d142669c82fc3d9c9b653eb4,1903,25.37,1.0095,3,1,0.192124,0.1771,131,1,0.01
ETH,0x9b121196e8bfbf082ad6697b3a05652836eb924d,8,2.0,1.0,1,1,0.36873,0.25,7,1,0.1
ETH,0x8ed31d652697ede391e1a90958ff3ba4d1c7a37e,5,1.25,1.0,1,1,0.166305,0.0,5,1,0.4
ETH,0x995e3812d55f1532adf8e7131b6bf2bad6665259,1721,5.33,1.1053,12,1,0.229428,0.1854,369,1,0.0
ETH,0xc9adca8a213995b2b2091c18ed291013dfb0b005,9,1.29,1.0,1,1,2.136142,0.1111,7,1,0.4
ETH,0xbd1d976c12f9aad13df76e806d324ea4473a5e81,5,1.67,1.0,1,1,0.078947,0.0,5,1,0.2
ETH,0xadb4c2f96a61b2543be5a40ed18f4fd5a52f0ccd,12,3.0,1.0,1,1,0.715068,0.25,12,1,0.1
ETH,0x10de2a063eff3289833b7e06b744066db1fab11b,6,2.0,1.0,1,1,6.150038,0.0,5,1,11.252898978
ETH,0xd1155129d0bda6133f1a76bb5baa0fc3c2c37f44,4,1.0,1.0,1,1,0.418574,0.25,4,0,0.8153498604084181
ETH,0x1faa558132deb39a8fdf9f315c723b98430afa8c,2065,28.68,1.0253,6,1,0.22092,0.155,43,1,0.0
ETH,0xdbb59151b18dd72e9ac092706e93de5b5d7a9325,5694,7.69,1.6048,37,1,0.837232,0.1308,525,1,0.0
ETH,0x6fd3d5dc46e49be296c934b97533123c86229999,1040,3.43,1.0328,4,1,2.422262,0.0558,268,1,0.0
ETH,0x92053597d6725b6670756e022ab15acea754e6a2,10,1.67,1.0,1,1,0.161561,0.0,9,1,0.05
ETH,0x1b763804cf9c629288829ece3fc5d8f6e1425f0b,15,1.67,1.0,1,1,16.475339,0.2667,8,1,0.0
ETH,0xcdaed1d05f986775b04bc2cd5a1c077e7916d6ab,14,2.33,1.0,1,1,0.300932,0.1429,11,1,0.5
ETH,0xa25f05e1ac13dfc31b0ba86b14b0f5bc349002a0,585,20.89,1.3087,22,1,0.234877,0.1368,63,1,0.05
ETH,0xf764bd7cd53cf07ec70b9c6df16e6c9239b03be9,74,3.7,1.0423,2,1,523.9459,0.0541,27,1,0.0
ETH,0x7b63b6701b05bf42cdb0d947dce54b448bbce3fe,40,2.5,1.0256,2,1,3.354644,0.5,16,1,0.0
ETH,0x1a5272fd1428a2881a4fb1d4dc966a7616151188,6,3.0,1.0,1,1,0.381653,0.0,4,1,0.4
ETH,0x1639a10e694792bdf9e227f3344c69dab99c4de5,70,7.78,1.0145,2,1,2.987478,0.0,10,1,0.42
ETH,0x8537981f77b49356a6b354274dfb434fa299b223,187,4.16,1.0108,2,1,25.899951,0.0481,56,1,0.0
ETH,0xc49de896ecd18b0c1355e8838e5a40a4ebe7fdd2,10,2.0,1.0,1,1,20.773955,0.2,5,0,0.5
ETH,0xd3a4ca1bd3a22ec7627b5c04e321b6b6c2d91340,673,2.8,1.0015,2,1,57.072385,0.1382,22,1,0.0
ETH,0xaeaedbf663a8926310e01100a603d2e5aebc05ad,196,4.9,1.0652,3,1,8.736144,0.4949,28,1,0.0
ETH,0x7ec0a7059f9301e04cd2ed1b8953a5f57c2aa837,33,3.3,1.0,1,1,0.881502,0.1515,9,0,0.25
ETH,0xb2a52c97bc3691a62d5874fb906a415301273e91,13,2.17,1.0,1,1,0.309249,0.0769,11,1,0.13292781487940789
ETH,0x8a026a6366a8142bb6440000f6579de469ed0c92,28,4.67,1.0,1,1,2.097502,0.3571,6,0,0.4
ETH,0xee61bb701dd1ed6d7e5e5dd8ea08e4933080d759,48,4.8,1.0,1,1,1.417118,0.8542,12,1,0.4
ETH,0x9fa44b99c1c0d8499a0cd1003a4f4d369a09c860,16,2.0,1.0667,2,1,2.172383,0.0625,7,1,0.0
ETH,0x3b2d8635a9ede7bd1980fe64a7319a65bc8c632a,4,1.33,1.0,1,1,39.94911,0.0,4,0,70.6913059755
ETH,0x04cea295cd9fce938b3ba608bb41629963b17360,233,5.42,1.013,2,1,104.393909,0.0258,21,0,0.23
ETH,0x641169e4c6c70c38ecb74d8666a9f96e73f757f9,17,1.89,1.0,1,1,0.234958,0.1765,13,1,0.063823
ETH,0x04eeb719622705ff03a01b31776e0688e99ea3ae,4,2.0,1.0,1,1,0.016532,0.0,4,1,0.039
ETH,0xdd9145e5181e2f7ddd046ae32afbee27d91c374f,16,2.0,1.1429,2,1,0.134001,0.25,4,1,0.00147357498025765
ETH,0xc0effce2db8afd24828e162c66f64a434517f9ee,103,4.48,1.0,1,1,0.066275,0.1262,9,1,0.0
ETH,0xec82b1e5d666cb5ccec1a71dbd7254b99fdb018c,13,2.6,1.0,1,1,0.10767,0.0,7,1,0.225
ETH,0x9b5ca4041d7e9db683a67779aabf69575237e236,4,1.33,1.0,1,1,0.072658,0.0,3,1,0.13
ETH,0xb74614f48ad19920f43f7a9bc0ab9f1dff088298,8,1.6,1.0,1,1,0.158559,0.125,4,1,0.527
ETH,0x752d4068e333e9e739b68d1b50208e8ac015bf15,9,1.12,1.0,1,1,0.203461,0.1111,4,0,0.732
ETH,0xf98004c54805a7ef9a2e99da32b8d31bc353278e,25,2.78,1.0,1,1,0.157841,0.0,4,1,0.0
ETH,0x0e768a5902a1f560d117da428a42a12fe1ab7839,10,2.0,1.0,1,1,0.16782,0.0,3,1,0.537
ETH,0xe797eb097d7b9e1799efd2a9908ec5d0a8face82,11,2.2,1.0,1,1,0.318421,0.1818,4,1,1.0
ETH,0xcca76a3db589b1fc32ffac5f73008d09bee40ae6,23,2.56,1.0,1,1,4.620356,0.0435,14,1,0.0
ETH,0xf2c0249ea6b48cc7f0325853769e65ad79ca8a34,8,2.0,1.0,1,1,0.444159,0.0,4,1,0.0
ETH,0x3e5010e046077f10c0936c74860b782f0d6057d8,11,2.2,1.0,1,1,0.448192,0.0909,4,1,0.0
ETH,0x09c392fa8f205678accc18d90d50b12d366a9b4a,13,2.17,1.0,1,1,0.824281,0.2308,7,1,0.0
ETH,0xed45b9d17a25e960967a8cf884616293559555f1,9,2.25,1.0,1,1,0.242251,0.2222,3,1,0.8
ETH,0xb42d72ab0c8047b43a4896baaac830c19c330350,8,2.0,1.0,1,1,0.303222,0.125,5,1,0.875
ETH,0xd563cd80abc5a65ccc26584bef6415d5dc2cce25,4,1.33,1.0,1,1,0.463296,0.0,3,0,0.8888
ETH,0xff7874215ece3c30729cc94c0ab239486967c5d1,8,1.6,1.0,1,1,0.474157,0.25,4,1,0.0
ETH,0xd02fc54923f2761ecfc02d51f316e9d197b43a62,7,1.17,1.0,1,1,0.45806,0.0,5,1,0.0
ETH,0xc8275afa0e1ee694b51975638d3db147cc9d3f65,18,2.0,1.0588,2,1,0.276488,0.2222,4,0,0.0
ETH,0xeaec4b9240b926da4c7f55505bd2da5d3041c1da,12,1.5,1.0,1,1,0.291233,0.1667,4,0,0.0
ETH,0xb48c444b29d2c649356dab43b060a0e840238c30,7,1.17,1.0,1,1,0.4471,0.1429,3,0,0.0
ETH,0x885ab63d13c312568c726687e493ff0d58769c01,7,1.4,1.0,1,1,0.455936,0.1429,5,1,0.0
ETH,0x3fb26a37bf0d2500005684bed648786ea864170a,11,1.83,1.0,1,1,0.39865,0.0,6,1,0.0
ETH,0xc7feb3d502dbc6ce3a3086edb23a3efb4bfc0864,13,2.6,1.0,1,1,0.318219,0.2308,5,1,0.0
ETH,0x13ab0a99dc5fa9153305a1ca93da081f7158a221,16,1.6,1.0,1,1,0.993928,0.0625,7,1,0.0
ETH,0x1abdde4f35d1fb1c5e83ea63bddeed785d2d4335,14,2.0,1.0,1,1,0.455975,0.1429,5,0,0.0
ETH,0x0435788897163d413f57660494eaf515fb0919c0,13,1.86,1.0,1,1,0.473352,0.2308,6,0,0.0
ETH,0x43ba4f47ae8cdc6e5fcf027458e45408fdf17ce8,14,2.0,1.0,1,1,0.447816,0.0,9,0,0.0
ETH,0x1ff3b91f6e21088bfa2a7d13a78a04a80edf8c62,12,1.33,1.0,1,1,4.384543,0.0,8,1,0.0
ETH,0x91bf6138a275206e0494d9f8e722eaaf85d4902e,6,3.0,1.0,1,1,0.503569,0.6667,3,1,1.0
ETH,0x7fd76ee4946204950f18c7bde42a8d9a95fb3782,5,1.67,1.0,1,1,0.537185,0.4,4,1,0.999958
ETH,0x3f5648e3fb6eef317a4063b4aa8d4d356ae4b00b,5,2.5,1.0,1,1,0.49921,0.4,4,1,1.0001
ETH,0x654dc353af41cc83ae99bd7f4d4733f2948adced,88,3.03,1.1282,6,1,0.29732,0.4432,38,1,0.0
ETH,0xeac1b04cbdd484244fc0db0a8beda6212ffb32b1,339,2.95,1.0304,3,1,0.466927,0.1091,92,1,0.0
ETH,0x124acd39aa01f3b0a9f62c8478df74fe3e6cb7f6,9,1.12,1.0,1,1,0.464148,0.0,5,0,0.0
ETH,0xe418de1360a8e64de9468485f439b9174ce265a1,140,1.69,1.0,1,1,0.227899,0.2143,37,1,0.0
ETH,0x29b3e874aa12257e26658c887ccc48c08c25ad0d,8,1.14,1.0,1,1,0.450306,0.0,5,0,0.0
ETH,0xc2229af9d91593143d69ac0057ec9b76e288d256,5,2.5,1.25,2,1,0.001949,0.4,2,1,0.01
ETH,0x6b581ae7bfed5993f1b850188e75d00d6e51376a,8,2.0,1.0,1,1,0.317106,0.375,2,1,1.0
ETH,0x384a7db9b0e5435d5809197d52f5f3d4cb13175d,8,1.6,1.0,1,1,0.315132,0.125,3,1,0.9975000000000002
ETH,0x7091b0b344604d23ef96a47452240b3c5ba11e0a,16,1.78,1.0,1,1,0.254499,0.125,5,1,0.0
ETH,0x46c1797281d383623271d03b988203acf0b22331,26,3.71,1.0,1,1,0.086752,0.1154,4,1,0.01
ETH,0x5fdadee1c88db8baeaa2f0bdf043fcb28309f446,17,1.89,1.0,1,1,0.199501,0.2353,4,1,0.0
ETH,0x13856bc546dbde959f45cc863bbebd40b5e8ccc2,50,2.0,1.0204,2,1,0.374761,0.16,20,1,0.0
ETH,0xec494f889a8231e016835488852551ffa772d6ef,489,7.64,1.0166,5,1,8.898458,0.1984,22,0,0.0
ETH,0xf90b216369f2681cc4ec4b3a6cd0c6ca0d4cd987,11,1.38,1.0,1,1,0.098959,0.4545,5,0,0.0
ETH,0xcccb682a5c7992afc3d3ae5680db7e57a166d4e3,11,2.2,1.0,1,1,3.552592,0.1818,6,1,0.0
ETH,0x31166c93ee9a4ce3ab7c23a9a6ddc5343be4947f,13,2.17,1.1818,2,1,0.344669,0.1538,7,1,0.01
ETH,0x63ce430fbda51b8b9ea627151968a8142901b6c0,15,1.88,1.25,2,1,0.248851,0.2,5,1,0.000442539603452295
ETH,0x1c329ea02554e2db34df1920f7f0be5a75ace782,8,1.33,1.0,1,1,0.438673,0.0,4,1,0.0
ETH,0x38363fc0aa91ae3117c6f90cba0196378379c617,4,1.33,1.0,1,1,0.46581,0.0,3,1,1.0
ETH,0xc4fb26277a59277c984cb04aac5f10f5d1d1189e,5,1.67,1.0,1,1,0.510825,0.0,3,1,1.0
ETH,0xbf9d425bdb4418e959ef11e9ebdd7a5e7852848d,7,2.33,1.0,1,1,0.472088,0.1429,3,1,0.0
ETH,0x577d3c73c4ffd89a7d5f3cef6fc40e77f68ab1c6,8,2.67,1.1429,2,1,0.389296,0.0,5,1,0.0
ETH,0xe40867c2778a0d7eaef9c29a87ba5fc826a20f43,8,2.0,1.0,1,1,0.430002,0.0,5,1,0.0
ETH,0xf9c63c10cb10231ef57faf23c3d0a26a45e98ec5,19,3.17,1.0,1,1,0.227583,0.0,4,1,0.000157345791685096
ETH,0xcff4e70078aafce6de0ef9af75250462648fd563,14,2.33,1.0,1,1,0.501107,0.0714,7,1,0.8
ETH,0x8d1bc3233990ab28c75fbb69c2a4c6af8c1f7fa6,6,1.5,1.0,1,1,0.47807,0.1667,4,1,0.0
ETH,0x139576c26ae056a68d15c9080335f5f75c78658d,6,2.0,1.0,1,1,0.360865,0.1667,5,1,0.45
ETH,0xc773f1b38b21784886f545a5fca8a9a0710cce1e,64,1.68,1.0,1,1,0.833415,0.2812,16,1,0.0
ETH,0xa7a0375be7dc16817a300096a45b8a0ba5fd430e,8,2.67,1.0,1,1,0.56364,0.25,4,1,0.0
ETH,0xe4d71d6da7b61bb9814b520330ff918e398d3f14,15,2.5,1.0,1,1,0.445569,0.0,7,1,0.0
ETH,0x5e4c455acddd132bd64ad86a75c951de2706c357,11,1.83,1.0,1,1,0.281111,0.0,4,1,0.0
ETH,0x2dbc6091c962128dfea0ac0ca10611ef661cdaa9,9,1.8,1.125,2,1,0.444396,0.0,5,1,0.0
ETH,0x147c9852578d9240a849de1a8c2a71b3d893b4d3,6,1.2,1.0,1,1,0.472209,0.0,4,1,0.0
ETH,0xd25a45e1db983f37c49016df3792c8095b78fca3,377,25.13,1.008,2,1,0.034499,0.1485,8,1,0.000105
ETH,0x32e9ac3973b9f2c7b817722dcadca341fd0c6152,931,31.03,1.0616,6,1,0.055237,0.0892,20,1,0.0
ETH,0x23ee822d3fb507df34795e05085ab0886f027d96,31,4.43,1.24,4,1,0.78733,0.0323,9,1,0.000157340306666141
ETH,0xf61444ad2def075fd5b47ea8bea10ad5af626dd9,16,1.6,1.0,1,1,0.462931,0.3125,3,1,0.0
ETH,0x9e2de7a749a40f3692c2622590842dde92da540c,221,2.21,1.0184,3,1,0.231963,0.1538,45,1,0.0
ETH,0x455c061040b42c3cd78c069373901bd45d31a35d,3323,10.16,1.0221,12,1,1.303932,0.0975,198,1,0.0
ETH,0xd8d10abf300356c7915c8d5db33f0fbdcfd603c7,1913,3.54,1.023,4,1,1.635386,0.0894,623,1,0.0
ETH,0x10aaa246861b94fc22b3595e89a91da6e752113d,366,3.55,1.0083,3,1,0.273125,0.0137,101,1,0.0
ETH,0x72f7262f2431dd923c19fe5e294a82038b2fa247,33,4.71,1.1,4,1,0.494037,0.0,7,1,0.0
ETH,0x7198343ae2ce5bbbd15983a8f707d62280c91eeb,7,1.4,1.1667,2,1,0.460556,0.2857,5,1,1.05
ETH,0xed246a3b187a48489b6f048defa88e2db5431717,2,1.0,1.0,1,1,0.005654,0.5,2,0,1.02
ETH,0xa55acdf33b134b965c1b1ee48eaf04974ba30c8c,2,1.0,1.0,1,1,0.002336,0.5,2,0,1.0
ETH,0x012872ed64f10bfeca7504490cf6879340b4c684,2,1.0,1.0,1,1,0.003571,0.5,2,0,1.0
ETH,0xf8cc402f21b2fa7223751363d677fe2e23b12ffd,6,3.0,1.0,1,1,0.488269,0.1667,4,1,1.0
ETH,0xc600d2c29548408a1d2309c14fb2f45f0e80b004,12,1.2,1.0,1,1,0.009901,0.1667,5,1,0.0
ETH,0x780f8b45617d2e3b40c2a2da4ec8945aea2a89d1,213,3.74,1.139,10,1,1.355077,0.0235,60,1,0.0
ETH,0xf4cb644b1e3a9f8f2d157e701ec80d2a70296d64,10000,79.37,1.1036,9,1,39.970482,0.1481,3314,1,1.0
ETH,0xd9b95877df3b55e552f2b09755b36ddbd7af194e,58,2.15,1.0175,2,1,132.386502,0.0,14,1,0.0
ETH,0xa58435115f9637f45aec4784e20301588d92f953,746,12.64,1.318,6,1,5.478122,0.1475,99,1,0.0
ETH,0x7cf154811c35139c211bb51176c4d60ead25f4ed,17,5.67,2.4286,11,1,0.015387,0.0,4,1,0.0
ETH,0x375ffaa9ba2e76e7445b88cc3912a62773405ece,640,58.18,1.0,1,1,0.058014,0.3516,9,1,0.0
ETH,0xe13baa87228a6a32eb6d283d8852ebf12a281715,313,13.04,1.0,1,1,0.256217,0.4505,10,1,0.0
ETH,0xc91786b078a7661e95ae7fceb092a146c824e9d2,500,62.5,1.0,1,1,0.01943,0.106,4,1,0.0
ETH,0xcd2dffa7e7092a475e8333972650ff513a5516d5,115,5.48,1.036,2,1,0.037595,0.2087,18,1,0.0
ETH,0xd9ca5d85ac2d8c03aad21b065615892ba34b659f,35,5.83,1.0,1,1,0.066416,0.2,5,1,0.0
ETH,0xe4590fd55385897d3c407ac3ed4459a70ace1db4,3612,361.2,1.005,2,1,0.342969,0.0626,9,1,0.0
ETH,0x5d1ec4d1a137e30d99a40727bae11e479aa39197,173,6.92,1.0549,5,1,2.434834,0.0347,28,1,0.0
ETH,0x06077ec3725a73d4585147868edfd8161f4648d1,166,8.3,1.2388,10,1,0.526231,0.1627,15,1,0.0
ETH,0xfa92b41bd6df8610fa95943a4a70d1c03523696b,525,2.71,1.0355,3,1,3.798554,0.2571,186,1,0.0
ETH,0x9c271bc81ac78c91e004f068723140b2f36ba347,4939,154.34,1.002,2,1,0.1356,0.2154,29,1,0.0
ETH,0x58b256ca58cb4763e0db53a546c29e1a72c3c553,10000,23.53,1.0007,2,1,0.345836,0.4285,217,1,0.2
ETH,0xdddf3760d01ab1d72074abdf73010f342ec67669,1205,70.88,1.0101,2,1,0.154663,0.3436,21,1,0.0
ETH,0xfbca8a9482c726d22679956f43af3705ceda6227,420,38.18,1.0,1,1,0.782643,0.131,12,1,0.0
ETH,0x8410fb2d0cb776b9b6a6a3c911c220267b7f24d4,1157,4.88,1.0131,3,1,0.907975,0.2506,213,1,0.0
ETH,0x3d89cd034539f6bdd0bed238a39bd3044bbad7cb,476,15.35,1.0416,4,1,0.846853,0.1975,49,1,0.0
ETH,0x9d4db971ef9800422eb2de3ee19062ebaab36f71,5,1.67,1.25,2,1,0.810244,0.2,5,1,2.03091187
ETH,0x0f6d41a401df8ed3ffbec5da702dd3ef79e89e2c,2436,6.44,1.0227,3,1,0.263121,0.2061,431,1,0.0
ETH,0x0987f9ab46b542c0e0d461bfc96fffcb50210cd8,68,4.53,1.0794,5,1,0.574216,0.2647,14,1,0.0
ETH,0x86b7352cfef8a4481d51a78fe973259ddc1614da,693,4.68,1.2031,18,1,4.042605,0.1299,181,1,0.0
ETH,0xdabf6e6ce2dae4e5ab7de7237c56c77a902004e0,5,2.5,1.0,1,1,0.436539,0.8,5,1,1.09862422
ETH,0xe5ef187fa4834d0e422763b02450299a1bbf5a59,15,3.75,1.0,1,1,0.021079,0.8667,8,1,0.02
ETH,0xedc3813acc7772c736d35cc4c6c112a0c9db67d0,35,4.38,1.0938,3,1,0.113515,0.0857,9,1,0.0
ETH,0x0c4e8517a5bb5cddce27ffb2f370dac893caef3c,522,3.22,1.0058,2,1,3.849305,0.2203,158,1,0.0
ETH,0x29a003e44bb03d524b8e3edaf230862d04bec845,561,33.0,1.0036,3,1,0.071174,0.0642,7,1,0.0
ETH,0x8f0f327d926318b2f999f2dff32a02591ab61927,166,3.46,1.2576,15,1,0.101402,0.0964,60,1,0.0
ETH,0x583a45fe508b387ea09b441bb314a7da2520294a,297,24.75,1.0241,3,1,3.187213,0.0337,18,1,0.0
ETH,0xeebf79f2992b714d3d07c9a3ec70cdb7d628346f,453,23.84,1.0203,6,1,0.319831,0.1479,9,1,0.0
ETH,0x35b1ec7e2fa8cd43afd1e4d4c7ae91081fd326e7,536,13.74,1.0268,5,1,1.512083,0.0989,39,1,0.0
ETH,0x0ff19e30ae8764758bf937f5f1cad428caecf6c7,811,27.03,1.0,1,1,0.455706,0.1492,37,1,0.0
ETH,0x857596d24e9e5e95223ccdebf75d3f50611d8189,108,3.72,1.0385,3,1,2.639973,0.25,26,1,0.0
ETH,0xfa73ae03d681b099a64d5f6260ec33becb1e27a0,999,90.82,1.002,2,1,0.198924,0.1542,9,1,0.0
ETH,0x99085adebf742749d426e59c658b76e70a869df6,31,1.72,1.0,1,1,0.198719,0.0645,14,1,0.0
ETH,0x7edbb174a98f1411ca890ca024356850e866871a,1019,53.63,1.0049,2,1,0.165907,0.1148,22,1,0.0
ETH,0xed9500a36809900035e9a144fa7388113d1389b2,958,13.69,1.0031,2,1,0.107293,0.2234,53,1,0.0
ETH,0xc445e8ef75c8ab447908902497a8579876f0d82c,796,4.74,1.0311,6,1,0.17688,0.2538,114,1,0.0
ETH,0x0c3a53cdd13fe6bbe51e9d6340e712d5d122e7c1,1190,4.96,1.0171,4,1,0.548612,0.1849,68,1,0.0
ETH,0x69cc751321e6b5e8aea965e98ff90a9ce784bdb5,4173,8.64,1.085,15,1,1.46322,0.0038,139,1,0.0
ETH,0x54d6fca0ca37382b01304e6716420538604b447b,2633,14.88,1.0677,17,1,3.584072,0.1831,211,1,0.0
ETH,0x0351da4b8a9a4eed837b08c9e78db83933a547aa,1802,3.56,1.0921,29,1,0.222804,0.1748,184,1,0.0
ETH,0xcfb53839cf632defad5fc7202d3b92ef0a1f8672,1662,69.25,1.0012,2,1,0.039374,0.1955,13,1,0.0
ETH,0x4d8a650230d9909c1cac2a25ebe4e15debed4e2c,258,3.0,1.0361,7,1,1.510484,0.3062,67,1,0.0
ETH,0xfe227cf58f4ce6d9d6c5daa5f990aa7657a04143,213,19.36,1.0,1,1,0.031371,0.1925,5,1,0.0
ETH,0x793a9eb028ba58370aad2dee23bfe51d0b8f8fd0,167,13.92,1.006,2,1,0.20688,0.6587,9,1,0.0
ETH,0xd8b5025013a47aab714d431af56f2805e6af8708,334,8.56,1.0,1,1,0.109565,0.3772,13,1,0.0
ETH,0x291d844fd9eff4e10308d564b26067283ac0c651,49,3.5,1.0208,2,1,0.023556,0.0,6,1,0.0
ETH,0x3c71f886b492bf09806c5fc16e3485c0114139e4,2865,130.23,1.0014,2,1,0.557933,0.238,21,1,0.0
ETH,0x454b301dfefd69bee12897f814af3248fa3fb43b,1361,6.64,1.0888,6,1,1.300844,0.1712,183,1,0.0
ETH,0x3e54059d77d79db0887f4ba7ee2501ac7f49c09c,2805,103.89,1.0021,2,1,0.226077,0.1772,21,1,0.0
ETH,0x885104ac309bf2f77d05434f4dd8f5cbd9130ee3,67,4.79,1.0469,2,1,1.132773,0.1343,7,1,0.0
